dataset_name,downscaling_factor,yarin_gal_uci_split_indices,max_dataset_size,standardize,select_timesteps,temporal_downscaling_factor,validation_ratio,model,uncertainty_quantification,report_every,seed,distributed_training,backbone,batch_size,batch_accumulation,eval_batch_size,n_epochs,early_stopping,init,learning_rate,warmup_lr,lr_schedule,optimizer,gradient_clipping,alpha,n_samples_uq,weight_decay,n_val_samples,data_loader_pin_memory,dropout,hidden_dim,n_layers,n_timesteps,beta_endpoints,distributional_method,loss,closed_form,concat_condition_diffusion,evaluate,val_only,x_T_sampling_method,conditional_free_guidance_training,ddim_churn,noise_schedule,regressor,tau,n_ndp_heads,n_components,gamma,rank,mvnormal_method,n_train_samples,loss_lambda,noise_dim,metrics_plots,filename_to_validate,t_training,MSEValidation,RMSEValidation,EnergyScoreValidation,CRPSValidation,Gaussian NLLValidation,C95Validation,C90Validation,C75Validation,C50Validation,MSETest,RMSETest,EnergyScoreTest,CRPSTest,Gaussian NLLTest,C95Test,C90Test,C75Test,C50Test,experiment,source_file,method,run_id,dataset,NumberParameters,t_training_avg,t_training_med,t_training_std,MSETrain,RMSETrain,EnergyScoreTrain,CRPSTrain,Gaussian NLLTrain,C95Train,C90Train,C75Train,C50Train,CoverageTrain,QICETrain,CoverageTest,QICETest
wine-quality-red,1,0,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",sample,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,2054.928,,,,,,,,,,0.3752571,0.6125823,0.285306,0.2839006,2.1182601,0.79375,0.75625,0.6375,0.4375,UCI,UCI/wine/20260416_081443_wine/test.csv,sample,0,wine-quality-red,419457.0,0.2495337,0.249426,0.0038447,0.1277549,0.3574282,0.1108354,0.1094524,6.842813,0.9318972,0.8776929,0.7303683,0.514941,,,,
wine-quality-red,1,0,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",mixednormal,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,2858.882,,,,,,,,,,0.3243238,0.5694944,0.2828239,0.2821337,133.698349,0.69375,0.6375,0.50625,0.34375,UCI,UCI/wine/20260416_081443_wine/test.csv,mixednormal,0,wine-quality-red,519947.0,0.4066609,0.4062861,0.0037628,0.0222545,0.1491795,0.0277611,0.0272849,5.4597316,0.9541349,0.8693538,0.6546213,0.409312,,,,
wine-quality-red,1,1,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",deterministic,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1368.164,,,,,,,,,,0.459422,0.6778068,0.3582134,0.3573884,10335.3212891,0.49375,0.39375,0.21875,0.13125,UCI,UCI/wine/20260416_081443_wine/test.csv,deterministic,1,wine-quality-red,419329.0,0.1624647,0.1621341,0.0018868,0.0318926,0.1785849,0.0366552,0.0360254,0.5281721,0.6337735,0.4920084,0.3127172,0.1695622,,,,
wine-quality-red,1,1,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",normal,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1988.16,,,,,,,,,,0.4242933,0.651378,0.3354344,0.3344816,58.990387,0.75625,0.70625,0.625,0.43125,UCI,UCI/wine/20260416_081443_wine/test.csv,normal,1,wine-quality-red,419587.0,0.2487911,0.2597769,0.0160171,0.0444706,0.2108805,0.0476021,0.0467805,-0.4894483,0.972203,0.952745,0.8589299,0.6219597,,,,
wine-quality-red,1,1,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",sample,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1751.862,,,,,,,,,,0.4400262,0.6633447,0.3419353,0.3406924,303.956543,0.75,0.7125,0.54375,0.33125,UCI,UCI/wine/20260416_081443_wine/test.csv,sample,1,wine-quality-red,419457.0,0.2206737,0.2199681,0.0036272,0.0900705,0.3001175,0.0866596,0.0855043,55.6938019,0.943016,0.876303,0.6532314,0.4440584,,,,
wine-quality-red,1,1,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",mixednormal,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,2389.59,,,,,,,,,,0.4200901,0.6481436,0.3419353,0.3411328,702.1903076,0.71875,0.6625,0.46875,0.3125,UCI,UCI/wine/20260416_081443_wine/test.csv,mixednormal,1,wine-quality-red,519947.0,0.3451386,0.343549,0.0058796,0.0227708,0.1509001,0.0245474,0.0240217,-1.1357179,0.9583044,0.8936762,0.7025713,0.4301598,,,,
wine-quality-red,1,2,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",deterministic,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1380.263,,,,,,,,,,0.6062493,0.7786201,0.3790119,0.3778377,77.4695282,0.71875,0.63125,0.45625,0.28125,UCI,UCI/wine/20260416_081443_wine/test.csv,deterministic,2,wine-quality-red,419329.0,0.1533462,0.1531434,0.0014982,0.0414223,0.2035246,0.0461099,0.0452569,-0.0092373,0.8658791,0.7755386,0.5795692,0.4058374,,,,
wine-quality-red,1,2,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",normal,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1723.696,,,,,,,,,,0.6241315,0.7900199,0.4089098,0.4078845,63.136158,0.71875,0.64375,0.55625,0.35625,UCI,UCI/wine/20260416_081443_wine/test.csv,normal,2,wine-quality-red,419587.0,0.2132702,0.2128294,0.0024168,0.0313728,0.1771236,0.0357544,0.0349508,-0.5518453,0.9089646,0.866574,0.7873524,0.571925,,,,
wine-quality-red,1,2,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",sample,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1665.663,,,,,,,,,,0.6024621,0.7761843,0.383934,0.3823542,3.8612926,0.80625,0.775,0.65,0.55,UCI,UCI/wine/20260416_081443_wine/test.csv,sample,2,wine-quality-red,419457.0,0.2009419,0.2003508,0.0022925,0.127749,0.35742,0.1157832,0.1143467,0.4338134,0.9791522,0.9499653,0.8721334,0.7004865,,,,
wine-quality-red,1,2,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",mixednormal,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,2378.954,,,,,,,,,,0.5593916,0.7479248,0.3862208,0.3855755,434.2842712,0.7375,0.70625,0.63125,0.4625,UCI,UCI/wine/20260416_081443_wine/test.csv,mixednormal,2,wine-quality-red,519947.0,0.3431538,0.3429153,0.002385,0.0253271,0.159145,0.0258737,0.0254586,-1.6461585,0.9888812,0.9770675,0.9214733,0.7157749,,,,
wine-quality-red,1,3,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",deterministic,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1382.381,,,,,,,,,,0.5087219,0.7132475,0.3735684,0.372386,316.9883423,0.60625,0.50625,0.35,0.2375,UCI,UCI/wine/20260416_081443_wine/test.csv,deterministic,3,wine-quality-red,419329.0,0.1533244,0.1531833,0.0014111,0.0343435,0.18532,0.0446603,0.0438705,4.9772701,0.7678944,0.6316887,0.4544823,0.2828353,,,,
wine-quality-red,1,3,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",normal,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1727.759,,,,,,,,,,0.5291023,0.7273942,0.3711041,0.3700093,110.1545868,0.69375,0.60625,0.4875,0.3375,UCI,UCI/wine/20260416_081443_wine/test.csv,normal,3,wine-quality-red,419587.0,0.2136394,0.2127072,0.0056986,0.0412459,0.2030909,0.04461,0.0436998,-0.4396086,0.8992356,0.8311328,0.6970118,0.5316192,,,,
wine-quality-red,1,3,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",sample,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1664.418,,,,,,,,,,0.5098586,0.7140438,0.3627402,0.3607875,2.6361239,0.76875,0.7375,0.63125,0.4625,UCI,UCI/wine/20260416_081443_wine/test.csv,sample,3,wine-quality-red,419457.0,0.2015008,0.2012377,0.0025413,0.1662369,0.4077216,0.14457,0.1428212,0.2140138,0.9179987,0.8735233,0.7984712,0.61918,,,,
wine-quality-red,1,3,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",mixednormal,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,2381.538,,,,,,,,,,0.4771579,0.6907662,0.3546736,0.3537289,193.1030273,0.76875,0.73125,0.65625,0.40625,UCI,UCI/wine/20260416_081443_wine/test.csv,mixednormal,3,wine-quality-red,519947.0,0.3435222,0.343215,0.0030314,0.0180268,0.1342639,0.0234989,0.0229309,0.3172608,0.9791522,0.9735928,0.9298124,0.6865879,,,,
wine-quality-red,1,4,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",deterministic,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1382.274,,,,,,,,,,0.281894,0.5309369,0.2562077,0.2554903,3369.434082,0.40625,0.3125,0.1875,0.0875,UCI,UCI/wine/20260416_081443_wine/test.csv,deterministic,4,wine-quality-red,419329.0,0.1536921,0.1535411,0.0013552,0.0387263,0.1967899,0.0585553,0.0578751,13.422802,0.5121613,0.3835997,0.2230716,0.1396803,,,,
wine-quality-red,1,4,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",normal,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1731.564,,,,,,,,,,0.296898,0.5448835,0.2605033,0.259781,254.6461945,0.80625,0.79375,0.6375,0.46875,UCI,UCI/wine/20260416_081443_wine/test.csv,normal,4,wine-quality-red,419587.0,0.213744,0.2128776,0.0054686,0.0393676,0.1984128,0.0433807,0.0427098,4.7100754,0.9631689,0.933982,0.8339125,0.6108409,,,,
wine-quality-red,1,4,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",sample,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1664.352,,,,,,,,,,0.292696,0.5410138,0.2504938,0.2491649,130.1342468,0.8875,0.84375,0.68125,0.4125,UCI,UCI/wine/20260416_081443_wine/test.csv,sample,4,wine-quality-red,419457.0,0.2011466,0.2006303,0.0022583,0.1208635,0.3476543,0.1160312,0.1148066,6.8969216,0.9520501,0.9034052,0.7533009,0.5128562,,,,
wine-quality-red,1,4,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",mixednormal,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,2380.835,,,,,,,,,,0.3399421,0.5830455,0.2739528,0.2734701,939.5736084,0.7875,0.75,0.7125,0.49375,UCI,UCI/wine/20260416_081443_wine/test.csv,mixednormal,4,wine-quality-red,519947.0,0.3433336,0.3430787,0.0025933,0.0166137,0.1288943,0.0196852,0.0192912,-1.8223844,0.9673384,0.9312022,0.8116748,0.5712301,,,,
wine-quality-red,1,5,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",deterministic,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1387.528,,,,,,,,,,0.4329072,0.6579568,0.3263794,0.3254368,12808.859375,0.43125,0.35,0.25,0.19375,UCI,UCI/wine/20260416_081443_wine/test.csv,deterministic,5,wine-quality-red,419329.0,0.1545791,0.1542042,0.0018861,0.024032,0.1550226,0.0438969,0.0433491,42.9204941,0.4322446,0.3287005,0.2022238,0.1056289,,,,
wine-quality-red,1,5,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",normal,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1724.747,,,,,,,,,,0.4359741,0.6602833,0.3386022,0.3378289,72.0934143,0.7375,0.66875,0.55,0.31875,UCI,UCI/wine/20260416_081443_wine/test.csv,normal,5,wine-quality-red,419587.0,0.2128838,0.2124217,0.0019776,0.0219455,0.1481402,0.0270996,0.026503,-0.990355,0.9861015,0.9541349,0.8068103,0.4711606,,,,
wine-quality-red,1,5,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",sample,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1664.448,,,,,,,,,,0.428242,0.654402,0.3254936,0.3242567,98.6436539,0.78125,0.7125,0.6125,0.4375,UCI,UCI/wine/20260416_081443_wine/test.csv,sample,5,wine-quality-red,419457.0,0.2011831,0.2006369,0.0022808,0.0754423,0.2746676,0.0765136,0.0753968,7.141613,0.9263378,0.8721334,0.7699792,0.5566366,,,,
wine-quality-red,1,5,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",mixednormal,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,2383.32,,,,,,,,,,0.4444604,0.6666786,0.3323208,0.3317111,3318.109375,0.75625,0.73125,0.65,0.425,UCI,UCI/wine/20260416_081443_wine/test.csv,mixednormal,5,wine-quality-red,519947.0,0.3438064,0.343394,0.0033213,0.0120469,0.1097586,0.0144111,0.0141015,-2.1325803,0.9749827,0.9464906,0.8464212,0.5753996,,,,
wine-quality-red,1,6,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",deterministic,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1384.237,,,,,,,,,,0.4155113,0.6446017,0.3213439,0.3200174,474.7789917,0.63125,0.5625,0.4125,0.26875,UCI,UCI/wine/20260416_081443_wine/test.csv,deterministic,6,wine-quality-red,419329.0,0.1534144,0.1532741,0.0013619,0.0237819,0.1542139,0.0308963,0.0300926,-0.5729567,0.8790827,0.7977763,0.6226547,0.3495483,,,,
wine-quality-red,1,6,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",normal,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1725.484,,,,,,,,,,0.5128413,0.7161294,0.3826877,0.3816822,36.7561111,0.71875,0.625,0.50625,0.2625,UCI,UCI/wine/20260416_081443_wine/test.csv,normal,6,wine-quality-red,419587.0,0.2125753,0.2119942,0.0022012,0.0405966,0.201486,0.0454379,0.044571,-0.4246629,0.9583044,0.9041001,0.7289785,0.5010424,,,,
wine-quality-red,1,6,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",sample,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1657.791,,,,,,,,,,0.4254242,0.6522455,0.3241712,0.3224956,1.8319962,0.85625,0.825,0.68125,0.48125,UCI,UCI/wine/20260416_081443_wine/test.csv,sample,6,wine-quality-red,419457.0,0.2006098,0.2001631,0.002514,0.1564811,0.3955769,0.1323583,0.1308417,0.0647716,0.9596943,0.9166088,0.7852676,0.5601112,,,,
wine-quality-red,1,6,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",mixednormal,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,2382.131,,,,,,,,,,0.4499024,0.6707476,0.3704102,0.3696575,736.3311768,0.70625,0.66875,0.53125,0.3125,UCI,UCI/wine/20260416_081443_wine/test.csv,mixednormal,6,wine-quality-red,519947.0,0.3437223,0.343312,0.00337,0.01307,0.114324,0.0197485,0.0193755,-1.7413455,0.9833218,0.9464906,0.8116748,0.5802641,,,,
wine-quality-red,1,7,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",deterministic,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1379.21,,,,,,,,,,0.5845666,0.7645695,0.4278956,0.4272765,12629.9384766,0.4125,0.3625,0.25625,0.175,UCI,UCI/wine/20260416_081443_wine/test.csv,deterministic,7,wine-quality-red,419329.0,0.1530358,0.1529078,0.0013844,0.0199422,0.1412169,0.0286517,0.0282065,0.0695979,0.5469076,0.4530925,0.3071578,0.180681,,,,
wine-quality-red,1,7,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",normal,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1722.736,,,,,,,,,,0.5046902,0.7104155,0.4085203,0.4077906,474.6602173,0.675,0.65625,0.60625,0.48125,UCI,UCI/wine/20260416_081443_wine/test.csv,normal,7,wine-quality-red,419587.0,0.2129092,0.2124989,0.0023926,0.0327324,0.1809209,0.0333034,0.0328014,-1.3957316,0.9840167,0.9749827,0.9284226,0.7366227,,,,
wine-quality-red,1,7,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",sample,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1667.48,,,,,,,,,,0.5329116,0.7300079,0.4247067,0.423669,206.441452,0.7,0.6625,0.55,0.35625,UCI,UCI/wine/20260416_081443_wine/test.csv,sample,7,wine-quality-red,419457.0,0.2008714,0.2003058,0.002191,0.0996324,0.315646,0.0945585,0.0935117,8.216835,0.9562196,0.9228631,0.80959,0.6094511,,,,
wine-quality-red,1,7,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",mixednormal,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,2383.498,,,,,,,,,,0.6012527,0.7754048,0.4542255,0.4536907,1753.2575684,0.64375,0.6125,0.425,0.225,UCI,UCI/wine/20260416_081443_wine/test.csv,mixednormal,7,wine-quality-red,519947.0,0.3438313,0.3434222,0.0033666,0.0116893,0.108117,0.0165873,0.0162647,5.6296682,0.9499653,0.8832523,0.6699097,0.3467686,,,,
wine-quality-red,1,8,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",deterministic,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1384.546,,,,,,,,,,0.3411964,0.5841202,0.2589706,0.2581471,6845.7045898,0.5,0.43125,0.2875,0.1625,UCI,UCI/wine/20260416_081443_wine/test.csv,deterministic,8,wine-quality-red,419329.0,0.1536099,0.1534882,0.0013655,0.0390214,0.1975383,0.04858,0.0478619,0.1628522,0.6129256,0.5205004,0.352328,0.2084781,,,,
wine-quality-red,1,8,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",normal,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1713.679,,,,,,,,,,0.310003,0.5567791,0.2365117,0.235799,605.5848389,0.78125,0.71875,0.525,0.33125,UCI,UCI/wine/20260416_081443_wine/test.csv,normal,8,wine-quality-red,419587.0,0.2121906,0.2119193,0.0022837,0.0370976,0.1926074,0.0414261,0.0408302,5.7454281,0.9166088,0.8540654,0.6789438,0.4801946,,,,
wine-quality-red,1,8,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",sample,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1648.002,,,,,,,,,,0.3117347,0.5583321,0.2364662,0.2356801,166.2703705,0.75,0.64375,0.425,0.2125,UCI,UCI/wine/20260416_081443_wine/test.csv,sample,8,wine-quality-red,419457.0,0.2002401,0.2000991,0.0028244,0.0627381,0.2504758,0.0644712,0.063676,6.2312803,0.8700487,0.7741488,0.5726199,0.3391244,,,,
wine-quality-red,1,8,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",mixednormal,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,2387.171,,,,,,,,,,0.3529061,0.594059,0.2813463,0.2808544,2232.9575195,0.76875,0.71875,0.6125,0.425,UCI,UCI/wine/20260416_081443_wine/test.csv,mixednormal,8,wine-quality-red,519947.0,0.3443455,0.3441142,0.0026848,0.0121203,0.1100924,0.0169192,0.0165831,-2.0050728,0.9701182,0.943016,0.8241835,0.5837387,,,,
wine-quality-red,1,9,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",deterministic,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1381.72,,,,,,,,,,0.5593707,0.7479109,0.3848262,0.3837021,15367.3886719,0.50625,0.43125,0.25625,0.15625,UCI,UCI/wine/20260416_081443_wine/test.csv,deterministic,9,wine-quality-red,419329.0,0.1536015,0.15337,0.0017175,0.1907523,0.436752,0.0562906,0.0553159,9.6646357,0.6733843,0.5566366,0.362057,0.1938847,,,,
wine-quality-red,1,9,1000,True,zero,1,0.0,MLP,diffusion,50,1234,False,CARD,32,1,16384,5000,1000,default,0.001,0,no,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"[0.001, 0.35]",normal,crps,True,True,True,False,CARD,False,1.0,linear,orig_CARD_pretrain,1.0,4,3,5.0,10,lora,10,0.001,10,False,,1733.061,,,,,,,,,,0.4929405,0.7020972,0.3714759,0.3705053,130.214035,0.76875,0.73125,0.6375,0.4625,UCI,UCI/wine/20260416_081443_wine/test.csv,normal,9,wine-quality-red,419587.0,0.2137128,0.2131958,0.0021495,0.0252637,0.1589455,0.0310137,0.0302065,-0.6474907,0.9902711,0.9763725,0.895761,0.6678249,,,,
